acc-loss,distortion
0.049428801,0.01695662
0.038480192,0.019791841
0.023741317,0.024188007
0.082272505,0.009962447
0.062337928,0.013765807
0.049427873,0.016958115
0.038479379,0.019793469
0.02374073,0.024189795
0.082271838,0.009963448
0.062337114,0.013767102
0.049427034,0.016959611
0.038478565,0.019795096
0.023740142,0.024191584
0.082271398,0.009964448
0.062336365,0.013768397
0.049426279,0.016961106
0.038477751,0.019796724
0.023739555,0.024193372
0.082271132,0.009965449
0.062335656,0.013769692
0.049425516,0.016962601
0.038476938,0.019798352
0.023738967,0.02419516
0.082270487,0.00996645
0.062334853,0.013770987
0.049424589,0.016964097
0.038476124,0.01979998
0.023738379,0.024196948
0.082269938,0.009967451
0.06233404,0.013772283
0.049423661,0.016965592
0.038475311,0.019801608
0.023737792,0.024198737
0.082269287,0.009968452
0.062333112,0.013773578
0.049422827,0.016967088
0.038474497,0.019803236
0.023737205,0.024200525
0.082269253,0.009969453
0.062332404,0.013774874
0.049421992,0.016968584
0.038473684,0.019804864
0.023736617,0.024202313
0.082268504,0.009970454
0.062331706,0.013776169
0.049421065,0.016970079
0.03847287,0.019806492
0.02373603,0.024204102
0.08226806,0.009971455
0.062330778,0.013777465
0.049420138,0.016971575
0.038472057,0.019808121
0.023735442,0.02420589
0.082267463,0.009972456
0.062329986,0.013778761
0.049419211,0.016973071
0.038471243,0.019809749
0.023734855,0.024207679
0.082266805,0.009973457
0.062329103,0.013780056
0.049418283,0.016974567
0.03847043,0.019811377
0.023734268,0.024209468
0.082266257,0.009974459
0.062328174,0.013781352
0.049417356,0.016976063
0.038469617,0.019813006
0.023733681,0.024211256
0.082265815,0.00997546
0.062327285,0.013782648
0.049416429,0.016977559
0.038468803,0.019814634
0.023733093,0.024213045
0.082265301,0.009976462
0.062326492,0.013783944
0.049415502,0.016979055
0.03846799,0.019816263
0.023732506,0.024214834
0.082264628,0.009977464
0.062325679,0.01378524
0.049414575,0.016980551
0.038467176,0.019817892
0.023731919,0.024216623
0.082264024,0.009978465
0.062324856,0.013786536
0.049413777,0.016982047
0.038466564,0.01981952
0.023731332,0.024218412
0.082263376,0.009979467
0.062323967,0.013787833
0.04941285,0.016983544
0.038465751,0.019821149
0.023730745,0.024220201
0.082262979,0.009980469
0.062323275,0.013789129
0.049412054,0.01698504
0.038464938,0.019822778
0.023730157,0.024221989
0.082262431,0.009981471
0.062322346,0.013790425
0.049411127,0.016986536
0.038464125,0.019824407
0.02372957,0.024223778
0.082261769,0.009982473
0.062321427,0.013791721
0.049410199,0.016988033
0.038463311,0.019826035
0.023728983,0.024225567
0.08226124,0.009983475
0.0623206,0.013793018
0.049409272,0.016989529
0.038462498,0.019827664
0.023728396,0.024227356
0.082260549,0.009984476
0.062319711,0.013794314
0.049408345,0.016991025
0.038461685,0.019829293
0.023727809,0.024229145
0.082259931,0.009985478
0.062318782,0.01379561
0.049407418,0.016992522
0.038460872,0.019830922
0.023727222,0.024230934
0.082259317,0.00998648
0.062317929,0.013796906
0.049406491,0.016994018
0.038460059,0.01983255
0.023726636,0.024232723
0.082258537,0.009987482
0.06231708,0.013798203
0.049405564,0.016995514
0.038459246,0.019834179
0.023726049,0.024234512
0.082258091,0.009988484
0.062316162,0.013799499
0.049404725,0.016997011
0.038458433,0.019835808
0.023725462,0.024236301
0.082257595,0.009989487
0.062315343,0.013800796
0.049403799,0.016998507
0.038457621,0.019837437
0.023724875,0.02423809
0.08225707,0.009990489
0.06231446,0.013802092
0.049402959,0.017000004
0.038456808,0.019839066
0.023724288,0.024239879
0.082256646,0.009991491
0.062313606,0.013803389
0.049402033,0.017001501
0.038455995,0.019840695
0.023723702,0.024241668
0.082256421,0.009992494
0.06231292,0.013804686
0.049401106,0.017002997
0.038455182,0.019842324
0.023723115,0.024243457
0.082255714,0.009993496
0.062311992,0.013805982
0.04940018,0.017004494
0.038454369,0.019843953
0.023722528,0.024245246
0.082255581,0.009994498
0.062311245,0.013807279
0.049399411,0.01700599
0.038453557,0.019845582
0.023721942,0.024247035
0.082254898,0.009995501
0.062310442,0.013808576
0.049398484,0.017007487
0.038452744,0.019847211
0.023721355,0.024248824
0.082254401,0.009996504
0.062309514,0.013809873
0.049397558,0.017008984
0.038451931,0.019848841
0.023720768,0.024250614
0.082253876,0.009997507
0.062308723,0.01381117
0.049396631,0.017010482
0.038451118,0.01985047
0.023720182,0.024252404
0.082253138,0.00999851
0.062307795,0.013812467
0.049395704,0.017011979
0.038450306,0.0198521
0.023719595,0.024254193
0.082252611,0.009999513
0.062307055,0.013813764
0.049394778,0.017013476
0.038449493,0.019853729
0.023719009,0.024255983
0.082252441,0.010000515
0.062306495,0.013815062
0.049394175,0.017014973
0.03844868,0.019855359
0.023718422,0.024257773
0.082251969,0.010001518
0.062305606,0.013816359
0.049393249,0.01701647
0.038447868,0.019856989
0.023717836,0.024259562
0.082251342,0.010002521
0.062304742,0.013817656
0.049392323,0.017017968
0.038447055,0.019858618
0.023717249,0.024261352
0.082250482,0.010003524
0.062303814,0.013818953
0.049391515,0.017019465
0.038446243,0.019860248
0.023716663,0.024263142
0.082249975,0.010004527
0.062303009,0.01382025
0.049390588,0.017020962
0.038445431,0.019861877
0.023716077,0.024264931
0.082249392,0.01000553
0.062302081,0.013821548
0.049389662,0.017022459
0.038444618,0.019863507
0.02371549,0.024266721
0.082248681,0.010006533
0.062301217,0.013822845
0.049388736,0.017023956
0.038443806,0.019865136
0.023714904,0.02426851
0.0822484,0.010007536
0.062300289,0.013824142
0.04938781,0.017025453
0.038442994,0.019866766
0.023714318,0.0242703
0.082247733,0.010008539
0.062299371,0.013825439
0.049386883,0.017026951
0.038442181,0.019868395
0.023713732,0.024272089
0.082247005,0.010009542
0.062298559,0.013826736
0.049385957,0.017028448
0.038441369,0.019870025
0.023713145,0.024273879
0.082246243,0.010010545
0.062297641,0.013828034
0.049385031,0.017029945
0.038440557,0.019871655
0.023712559,0.024275668
0.082245624,0.010011548
0.062296723,0.013829331
0.049384105,0.017031443
0.038439745,0.019873284
0.023711973,0.024277458
0.082244885,0.010012552
0.062295805,0.013830628
0.049383179,0.01703294
0.038438933,0.019874914
0.023711387,0.024279247
0.082244025,0.010013555
0.062294877,0.013831926
0.049382253,0.017034437
0.03843812,0.019876543
0.023710801,0.024281037
0.082243257,0.010014558
0.062293989,0.013833223
0.049381326,0.017035935
0.038437308,0.019878173
0.023710215,0.024282827
0.082242526,0.010015561
0.062293062,0.01383452
0.0493804,0.017037432
0.038436496,0.019879803
0.023709629,0.024284616
0.082241864,0.010016564
0.062292338,0.013835817
0.049379593,0.017038929
0.038435684,0.019881432
0.023709043,0.024286405
0.082241118,0.010017568
0.06229142,0.013837115
0.049378667,0.017040426
0.038434872,0.019883061
0.023708457,0.024288195
0.082240419,0.010018571
0.062290492,0.013838412
0.049377741,0.017041923
0.038434061,0.019884691
0.023707871,0.024289984
0.082239768,0.010019574
0.062289565,0.013839709
0.049376815,0.01704342
0.038433249,0.01988632
0.023707285,0.024291773
0.082239191,0.010020578
0.062288638,0.013841006
0.049376008,0.017044918
0.038432437,0.01988795
0.0237067,0.024293562
0.082238527,0.010021581
0.06228771,0.013842304
0.049375082,0.017046415
0.038431625,0.019889579
0.023706114,0.024295352
0.082237978,0.010022585
0.062286783,0.013843601
0.049374275,0.017047912
0.038430813,0.019891209
0.023705528,0.024297141
0.082237305,0.010023588
0.062285894,0.013844899
0.049373349,0.01704941
0.038430002,0.019892839
0.023704942,0.024298931
0.082236444,0.010024592
0.062284967,0.013846197
0.049372423,0.017050907
0.03842919,0.019894468
0.023704357,0.02430072
0.082236365,0.010025595
0.062284365,0.013847494
0.049371591,0.017052405
0.038428378,0.019896098
0.023703771,0.02430251
0.082235987,0.010026599
0.062283576,0.013848792
0.049370665,0.017053902
0.038427567,0.019897728
0.023703186,0.024304299
0.082235432,0.010027602
0.062282658,0.013850089
0.049369739,0.017055399
0.038426755,0.019899357
0.0237026,0.024306089
0.082234748,0.010028606
0.062281731,0.013851387
0.049368814,0.017056897
0.038425943,0.019900987
0.023702015,0.024307878
0.082234244,0.010029609
0.062280843,0.013852684
0.049367888,0.017058394
0.038425132,0.019902616
0.023701429,0.024309667
0.082233923,0.010030613
0.062280133,0.013853982
0.049367056,0.017059891
0.03842432,0.019904246
0.023700844,0.024311456
0.082233274,0.010031617
0.062279285,0.013855279
0.049366131,0.017061389
0.038423509,0.019905875
0.023700258,0.024313246
0.082232493,0.01003262
0.062278463,0.013856577
0.049365335,0.017062886
0.038422698,0.019907505
0.023699673,0.024315035
0.082232033,0.010033624
0.06227773,0.013857874
0.049364577,0.017064383
0.038421886,0.019909134
0.023699087,0.024316824
0.08223158,0.010034627
0.062276918,0.013859171
0.049363652,0.01706588
0.038421075,0.019910764
0.023698502,0.024318613
0.08223116,0.010035631
0.062276077,0.013860469
0.049362727,0.017067378
0.038420264,0.019912393
0.023697917,0.024320402
0.082230922,0.010036634
0.062275226,0.013861766
0.049361801,0.017068875
0.038419453,0.019914022
0.023697332,0.024322191
0.08223036,0.010037638
0.062274308,0.013863064
0.049360876,0.017070372
0.038418642,0.019915652
0.023696747,0.02432398
0.082229699,0.010038641
0.062273381,0.013864361
0.049359951,0.017071869
0.03841783,0.019917281
0.023696161,0.024325769
0.082229154,0.010039645
0.062272499,0.013865659
0.049359026,0.017073366
0.038417019,0.01991891
0.023695576,0.024327558
0.082228488,0.010040648
0.062271713,0.013866956
0.049358101,0.017074864
0.038416208,0.019920539
0.023694991,0.024329346
0.082227905,0.010041652
0.062270901,0.013868254
0.049357176,0.017076361
0.038415397,0.019922169
0.023694406,0.024331136
0.08222749,0.010042656
0.062270185,0.013869551
0.04935625,0.017077859
0.038414586,0.019923799
0.023693821,0.024332925
0.08222669,0.01004366
0.062269267,0.013870849
0.049355325,0.017079356
0.038413775,0.019925428
0.023693236,0.024334714
0.082225978,0.010044664
0.062268487,0.013872147
0.0493544,0.017080853
0.038412964,0.019927057
0.023692651,0.024336503
0.082225392,0.010045667
0.062267763,0.013873445
0.049353475,0.017082351
0.038412154,0.019928687
0.023692066,0.024338292
0.082224653,0.010046671
0.062266836,0.013874743
0.04935255,0.017083848
0.038411343,0.019930317
0.023691482,0.024340081
0.082224068,0.010047675
0.062265919,0.01387604
0.049351625,0.017085346
0.038410532,0.019931946
0.023690897,0.02434187
0.082223394,0.010048679
0.062265198,0.013877338
0.04935083,0.017086844
0.038409721,0.019933576
0.023690312,0.024343659
0.08222255,0.010049683
0.062264271,0.013878636
0.049349905,0.017088341
0.03840891,0.019935206
0.023689727,0.024345448
0.082222115,0.010050687
0.062263344,0.013879934
0.04934898,0.017089839
0.0384081,0.019936835
0.023689142,0.024347238
0.082221773,0.010051692
0.062262456,0.013881233
0.049348055,0.017091337
0.038407289,0.019938465
0.023688558,0.024349027
0.082221071,0.010052696
0.062261538,0.013882531
0.04934713,0.017092835
0.038406478,0.019940095
0.023687973,0.024350816
0.082220514,0.0100537
0.06226082,0.013883829
0.049346205,0.017094333
0.038405668,0.019941725
0.023687388,0.024352606
0.082219875,0.010054705
0.062259893,0.013885128
0.049345369,0.017095831
0.038404857,0.019943355
0.023686804,0.024354396
0.082219316,0.010055709
0.062258975,0.013886427
0.049344444,0.017097329
0.038404046,0.019944985
0.023686219,0.024356185
0.082218628,0.010056714
0.062258087,0.013887725
0.049343519,0.017098827
0.038403236,0.019946615
0.023685634,0.024357975
0.082218207,0.010057719
0.062257276,0.013889024
0.049342594,0.017100326
0.038402425,0.019948246
0.02368505,0.024359764
0.082217647,0.010058723
0.062256513,0.013890322
0.049341762,0.017101824
0.038401615,0.019949876
0.023684465,0.024361554
0.082216823,0.010059728
0.062255596,0.013891621
0.049340837,0.017103322
0.038400804,0.019951506
0.023683881,0.024363344
0.082216293,0.010060733
0.062254778,0.01389292
0.049339913,0.017104821
0.038399994,0.019953136
0.023683297,0.024365133
0.082215633,0.010061737
0.062254028,0.013894219
0.049338988,0.017106319
0.038399183,0.019954767
0.023682712,0.024366923
0.082214986,0.010062742
0.062253186,0.013895518
0.049338063,0.017107817
0.038398373,0.019956397
0.023682128,0.024368713
0.0822144,0.010063747
0.062252259,0.013896817
0.049337257,0.017109316
0.038397562,0.019958027
0.023681543,0.024370502
0.082214089,0.010064752
0.062251371,0.013898115
0.049336332,0.017110814
0.038396752,0.019959657
0.023680959,0.024372292
0.082213347,0.010065756
0.062250489,0.013899414
0.049335408,0.017112312
0.038395942,0.019961288
0.023680375,0.024374081
0.082212962,0.010066761
0.06224979,0.013900713
0.049334614,0.017113811
0.038395132,0.019962918
0.023679791,0.024375871
0.082212344,0.010067766
0.062248902,0.013902012
0.04933369,0.017115309
0.038394322,0.019964548
0.023679206,0.02437766
0.082211632,0.010068771
0.062247975,0.013903311
0.049332853,0.017116807
0.038393512,0.019966178
0.023678622,0.02437945
0.082211307,0.010069776
0.062247452,0.01390461
0.049332137,0.017118306
0.038392701,0.019967809
0.023678038,0.024381239
0.082210959,0.010070781
0.062246727,0.013905909
0.049331213,0.017119804
0.038391891,0.019969439
0.023677454,0.024383029
0.08221038,0.010071786
0.062245875,0.013907208
0.049330288,0.017121303
0.038391082,0.019971069
0.02367687,0.024384818
0.082209801,0.010072791
0.062245107,0.013908507
0.049329364,0.017122801
0.038390272,0.019972699
0.023676286,0.024386607
0.082209399,0.010073795
0.062244436,0.013909806
0.04932844,0.017124299
0.038389462,0.019974329
0.023675702,0.024388397
0.082209025,0.010074801
0.062243509,0.013911105
0.049327515,0.017125798
0.038388652,0.019975959
0.023675118,0.024390186
0.082208474,0.010075806
0.062242621,0.013912404
0.049326591,0.017127296
0.038387842,0.01997759
0.023674534,0.024391976
0.08220792,0.010076811
0.062241863,0.013913703
0.049325797,0.017128795
0.038387032,0.01997922
0.023673951,0.024393765
0.082207115,0.010077816
0.062240981,0.013915002
0.049324873,0.017130293
0.038386222,0.01998085
0.023673367,0.024395554
0.082206433,0.010078821
0.062240163,0.013916301
0.049323949,0.017131792
0.038385413,0.01998248
0.023672783,0.024397344
0.082205617,0.010079827
0.062239236,0.013917601
0.049323025,0.017133291
0.038384603,0.019984111
0.023672199,0.024399133
0.08220482,0.010080832
0.06223844,0.0139189
0.0493221,0.017134789
0.038383793,0.019985741
0.023671616,0.024400923
0.082204088,0.010081837
0.062237513,0.013920199
0.049321176,0.017136288
0.038382984,0.019987371
0.023671032,0.024402712
0.082203395,0.010082843
0.062236595,0.013921499
0.049320252,0.017137787
0.038382174,0.019989002
0.023670448,0.024404502
0.082202564,0.010083848
0.062235668,0.013922798
0.049319328,0.017139285
0.038381365,0.019990632
0.023669865,0.024406291
0.082202183,0.010084854
0.062234913,0.013924097
0.049318403,0.017140784
0.038380555,0.019992263
0.023669281,0.024408081
0.082201377,0.010085859
0.062234091,0.013925397
0.049317609,0.017142283
0.038379946,0.019993893
0.023668697,0.02440987
0.08220075,0.010086865
0.062233173,0.013926697
0.049316685,0.017143782
0.038379137,0.019995524
0.023668114,0.02441166
0.082199975,0.010087871
0.062232256,0.013927996
0.049315761,0.017145281
0.038378327,0.019997154
0.02366753,0.024413449
0.082199311,0.010088877
0.0622315,0.013929296
0.049314837,0.01714678
0.038377518,0.019998785
0.023666947,0.024415239
0.08219869,0.010089882
0.062230648,0.013930595
0.049313913,0.017148279
0.038376709,0.020000415
0.023666363,0.024417028
0.082197975,0.010090888
0.062229766,0.013931895
0.049312988,0.017149778
0.038375899,0.020002046
0.02366578,0.024418818
0.08219752,0.010091894
0.062229219,0.013933195
0.049312236,0.017151277
0.03837509,0.020003676
0.023665197,0.024420608
0.082196857,0.0100929
0.062228415,0.013934494
0.049311312,0.017152775
0.038374281,0.020005307
0.023664613,0.024422397
0.082196145,0.010093906
0.062227527,0.013935794
0.049310388,0.017154274
0.038373472,0.020006937
0.02366403,0.024424187
0.082195371,0.010094912
0.062226731,0.013937094
0.049309464,0.017155773
0.038372663,0.020008568
0.023663446,0.024425977
0.082194758,0.010095918
0.062225879,0.013938394
0.04930854,0.017157273
0.038371854,0.020010199
0.023662863,0.024427766
0.082194296,0.010096925
0.062225051,0.013939694
0.049307616,0.017158772
0.038371044,0.020011829
0.02366228,0.024429556
0.082193531,0.010097931
0.062224134,0.013940994
0.049306692,0.017160271
0.038370235,0.02001346
0.023661697,0.024431346
0.082192809,0.010098937
0.062223322,0.013942294
0.049305768,0.01716177
0.038369426,0.020015091
0.023661113,0.024433136
0.082191935,0.010099944
0.062222394,0.013943595
0.049304844,0.01716327
0.038368617,0.020016722
0.02366053,0.024434926
0.082191187,0.010100951
0.06222153,0.013944895
0.04930392,0.01716477
0.038367808,0.020018353
0.023659947,0.024436716
0.082190724,0.010101958
0.062220678,0.013946196
0.049302996,0.017166269
0.038366999,0.020019984
0.023659364,0.024438506
0.082190414,0.010102965
0.06221979,0.013947496
0.049302071,0.017167769
0.03836619,0.020021616
0.023658781,0.024440297
0.08218962,0.010103971
0.062218926,0.013948797
0.049301147,0.017169269
0.038365381,0.020023247
0.023658197,0.024442087
0.08218882,0.010104978
0.062218078,0.013950097
0.049300223,0.017170768
0.038364572,0.020024878
0.023657614,0.024443877
0.082188153,0.010105985
0.06221723,0.013951397
0.049299299,0.017172268
0.038363763,0.020026509
0.023657031,0.024445667
0.082187846,0.010106992
0.062216443,0.013952698
0.049298514,0.017173767
0.038362954,0.02002814
0.023656448,0.024447457
0.082187032,0.010107999
0.062215515,0.013953998
0.04929759,0.017175267
0.038362145,0.020029771
0.023655865,0.024449246
0.082186431,0.010109005
0.062214675,0.013955299
0.049296666,0.017176766
0.038361337,0.020031402
0.023655282,0.024451036
0.082185675,0.010110012
0.062213757,0.013956599
0.049295742,0.017178266
0.038360528,0.020033033
0.023654699,0.024452826
0.082185306,0.010111019
0.062212984,0.0139579
0.049294818,0.017179766
0.038359719,0.020034664
0.023654117,0.024454616
0.082184748,0.010112026
0.06221223,0.0139592
0.049293988,0.017181265
0.038358911,0.020036295
0.023653534,0.024456406
0.082184001,0.010113033
0.062211303,0.013960501
0.049293183,0.017182765
0.038358102,0.020037926
0.023652951,0.024458196
0.082183127,0.01011404
0.062210375,0.013961801
0.049292348,0.017184264
0.038357293,0.020039557
0.023652368,0.024459986
0.082182502,0.010115047
0.062209592,0.013963102
0.049291518,0.017185764
0.038356485,0.020041188
0.023651785,0.024461776
0.082181899,0.010116055
0.06220871,0.013964402
0.049290594,0.017187264
0.038355676,0.020042819
0.023651203,0.024463566
0.082181332,0.010117062
0.062207782,0.013965703
0.049289789,0.017188763
0.038354868,0.02004445
0.02365062,0.024465356
0.08218075,0.010118069
0.06220699,0.013967004
0.049288866,0.017190263
0.038354059,0.020046081
0.023650037,0.024467146
0.082180197,0.010119076
0.062206102,0.013968304
0.049287942,0.017191763
0.038353251,0.020047712
0.023649455,0.024468936
0.082179398,0.010120083
0.062205175,0.013969605
0.049287019,0.017193263
0.038352442,0.020049344
0.023648872,0.024470726
0.082178832,0.010121091
0.062204347,0.013970906
0.049286095,0.017194763
0.038351634,0.020050975
0.023648289,0.024472516
0.082178361,0.010122098
0.062203715,0.013972207
0.049285303,0.017196263
0.038350826,0.020052606
0.023647707,0.024474306
0.082177814,0.010123106
0.06220295,0.013973508
0.049284379,0.017197762
0.038350017,0.020054237
0.023647124,0.024476096
0.082177004,0.010124113
0.062202023,0.013974808
0.049283607,0.017199262
0.038349209,0.020055869
0.023646542,0.024477886
0.082176491,0.010125121
0.062201135,0.013976109
0.049282683,0.017200763
0.038348401,0.0200575
0.02364596,0.024479676
0.082176286,0.010126128
0.062200516,0.01397741
0.049281938,0.017202262
0.038347593,0.020059131
0.023645377,0.024481466
0.082175486,0.010127136
0.062199589,0.013978711
0.049281014,0.017203763
0.038346784,0.020060763
0.023644795,0.024483256
0.082174844,0.010128144
0.062198707,0.013980012
0.04928009,0.017205263
0.038345976,0.020062394
0.023644212,0.024485046
0.082174197,0.010129152
0.06219778,0.013981313
0.049279167,0.017206763
0.038345168,0.020064025
0.02364363,0.024486836
0.082173476,0.010130159
0.062196853,0.013982615
0.049278243,0.017208263
0.03834436,0.020065657
0.023643048,0.024488627
0.082173124,0.010131167
0.062195936,0.013983916
0.04927732,0.017209763
0.038343552,0.020067288
0.023642466,0.024490417
0.08217245,0.010132175
0.062195124,0.013985217
0.049276396,0.017211263
0.038342744,0.02006892
0.023641883,0.024492207
0.082171695,0.010133183
0.062194207,0.013986518
0.049275473,0.017212764
0.038341936,0.020070551
0.023641301,0.024493997
0.082170979,0.010134191
0.062193326,0.013987819
0.04927455,0.017214264
0.038341128,0.020072183
0.023640719,0.024495787
0.082170582,0.010135199
0.062192564,0.01398912
0.049273626,0.017215764
0.03834032,0.020073814
0.023640137,0.024497577
0.082169776,0.010136206
0.062191637,0.013990421
0.049272703,0.017217264
0.038339512,0.020075445
0.023639555,0.024499367
0.08216916,0.010137214
0.062190895,0.013991722
0.04927195,0.017218764
0.038338704,0.020077077
0.023638973,0.024501157
0.082168539,0.010138222
0.062189978,0.013993024
0.049271027,0.017220264
0.038337896,0.020078708
0.023638391,0.024502947
0.082167788,0.01013923
0.06218909,0.013994325
0.049270104,0.017221764
0.038337088,0.020080339
0.023637809,0.024504737
0.082167135,0.010140238
0.062188163,0.013995626
0.049269181,0.017223264
0.038336281,0.02008197
0.023637227,0.024506526
0.082166385,0.010141246
0.062187323,0.013996927
0.049268258,0.017224764
0.038335473,0.020083602
0.023636645,0.024508316
0.082165541,0.010142254
0.062186405,0.013998228
0.049267334,0.017226265
0.038334665,0.020085233
0.023636063,0.024510106
0.082164937,0.010143262
0.062185554,0.013999529
0.049266411,0.017227765
0.038333858,0.020086865
0.023635481,0.024511896
0.082164187,0.01014427
0.062184637,0.014000831
0.049265488,0.017229266
0.03833305,0.020088496
0.0236349,0.024513686
0.082163891,0.010145278
0.062183914,0.014002132
0.049264565,0.017230766
0.038332242,0.020090128
0.023634318,0.024515476
0.082163181,0.010146286
0.062182987,0.014003434
0.049263642,0.017232266
0.038331435,0.020091759
0.023633736,0.024517266
0.082162347,0.010147295
0.06218206,0.014004735
0.049262719,0.017233766
0.038330627,0.02009339
0.023633154,0.024519056
0.082161809,0.010148303
0.062181298,0.014006036
0.049261796,0.017235267
0.03832982,0.020095022
0.023632573,0.024520846
0.082161436,0.010149311
0.062180434,0.014007338
0.049260873,0.017236767
0.038329012,0.020096653
0.023631991,0.024522636
0.082160974,0.010150319
0.062179667,0.014008639
0.049260044,0.017238267
0.038328205,0.020098285
0.023631409,0.024524426
0.082160323,0.010151328
0.06217875,0.014009941
0.049259121,0.017239768
0.038327397,0.020099916
0.023630828,0.024526216
0.082159744,0.010152336
0.062177923,0.014011242
0.049258198,0.017241268
0.03832659,0.020101548
0.023630246,0.024528006
0.082158954,0.010153345
0.062177059,0.014012544
0.049257275,0.017242769
0.038325783,0.02010318
0.023629665,0.024529796
0.082158312,0.010154353
0.062176218,0.014013846
0.049256352,0.01724427
0.038324975,0.020104811
0.023629083,0.024531586
0.082157799,0.010155362
0.062175435,0.014015147
0.049255567,0.01724577
0.038324168,0.020106443
0.023628502,0.024533376
0.082156987,0.01015637
0.062174508,0.014016449
0.049254644,0.017247271
0.038323361,0.020108074
0.02362792,0.024535166
0.082156393,0.010157379
0.062173591,0.014017751
0.049253721,0.017248771
0.038322554,0.020109706
0.023627339,0.024536956
0.082155612,0.010158388
0.062172663,0.014019053
0.049252887,0.017250272
0.038321746,0.020111338
0.023626758,0.024538746
0.082154824,0.010159396
0.062171815,0.014020355
0.049251964,0.017251773
0.038320939,0.020112969
0.023626176,0.024540537
0.082154348,0.010160405
0.062170988,0.014021657
0.049251041,0.017253274
0.038320132,0.020114601
0.023625595,0.024542327
0.082153548,0.010161414
0.062170061,0.014022959
0.049250118,0.017254775
0.038319325,0.020116233
0.023625014,0.024544117
0.082152761,0.010162423
0.062169144,0.014024261
0.049249195,0.017256276
0.038318518,0.020117865
0.023624432,0.024545907
0.082152101,0.010163432
0.06216838,0.014025563
0.049248272,0.017257776
0.038317711,0.020119497
0.023623851,0.024547698
0.082151471,0.010164441
0.062167553,0.014026865
0.04924735,0.017259277
0.038316904,0.020121129
0.02362327,0.024549488
0.082150996,0.010165451
0.062166872,0.014028167
0.049246427,0.017260778
0.038316097,0.020122761
0.023622689,0.024551278
0.082150511,0.01016646
0.062166281,0.014029469
0.049245598,0.01726228
0.03831529,0.020124393
0.023622108,0.024553069
0.082150031,0.010167469
0.062165394,0.014030772
0.049244675,0.017263781
0.038314483,0.020126025
0.023621527,0.024554859
0.082149374,0.010168478
0.062164506,0.014032074
0.049243752,0.017265282
0.038313676,0.020127657
0.023620946,0.02455665
0.0821487,0.010169488
0.062163626,0.014033377
0.049242829,0.017266783
0.03831287,0.020129289
0.023620364,0.02455844
0.082148132,0.010170497
0.062162709,0.014034679
0.049241907,0.017268285
0.038312063,0.020130921
0.023619783,0.024560231
0.08214796,0.010171506
0.062162103,0.014035981
0.049241144,0.017269786
0.038311256,0.020132554
0.023619203,0.024562021
0.082147219,0.010172516
0.062161186,0.014037284
0.049240221,0.017271287
0.038310449,0.020134186
0.023618622,0.024563812
0.082146567,0.010173526
0.062160269,0.014038587
0.049239298,0.017272789
0.038309643,0.020135818
0.023618041,0.024565602
0.082145865,0.010174535
0.062159342,0.014039889
0.049238495,0.01727429
0.038308836,0.02013745
0.02361746,0.024567393
0.082145339,0.010175545
0.062158455,0.014041192
0.049237572,0.017275791
0.038308029,0.020139083
0.023616879,0.024569183
0.08214455,0.010176554
0.062157538,0.014042494
0.04923665,0.017277293
0.038307223,0.020140715
0.023616298,0.024570974
0.082143925,0.010177564
0.06215665,0.014043797
0.049235727,0.017278794
0.038306416,0.020142347
0.023615717,0.024572764
0.082143414,0.010178574
0.062155763,0.0140451
0.049234804,0.017280296
0.038305609,0.02014398
0.023615137,0.024574555
0.082142806,0.010179584
0.062154951,0.014046403
0.049233882,0.017281798
0.038304803,0.020145612
0.023614556,0.024576346
0.082142185,0.010180594
0.062154152,0.014047706
0.049232959,0.0172833
0.038303996,0.020147245
0.023613975,0.024578137
0.082141414,0.010181604
0.062153224,0.014049009
0.049232036,0.017284802
0.03830319,0.020148878
0.023613394,0.024579927
0.082140721,0.010182614
0.062152307,0.014050313
0.049231114,0.017286304
0.038302383,0.02015051
0.023612814,0.024581718
0.082140435,0.010183624
0.062151602,0.014051616
0.049230191,0.017287805
0.038301577,0.020152143
0.023612233,0.024583509
0.082139675,0.010184634
0.062150738,0.014052919
0.049229268,0.017289307
0.038300771,0.020153776
0.023611653,0.0245853
0.082139072,0.010185644
0.06214981,0.014054222
0.049228346,0.017290809
0.038299964,0.020155408
0.023611072,0.024587091
0.082138609,0.010186655
0.062148994,0.014055526
0.049227423,0.017292311
0.038299158,0.020157041
0.023610492,0.024588882
0.082138128,0.010187665
0.062148207,0.014056829
0.049226501,0.017293813
0.038298352,0.020158674
0.023609911,0.024590672
0.082137448,0.010188675
0.06214729,0.014058132
0.049225578,0.017295315
0.038297545,0.020160306
0.023609331,0.024592463
0.082136852,0.010189685
0.062146362,0.014059436
0.049224745,0.017296817
0.038296739,0.020161939
0.02360875,0.024594254
0.082136033,0.010190695
0.062145475,0.014060739
0.049223823,0.017298319
0.038295933,0.020163572
0.02360817,0.024596045
0.082135368,0.010191705
0.062144635,0.014062042
0.0492229,0.017299821
0.02360759,0.024597835
0.082134694,0.010192716
0.062143872,0.014063345
0.049221978,0.017301323
0.023607009,0.024599626
0.082133975,0.010193726
0.062142992,0.014064649
0.049221175,0.017302825
0.023606429,0.024601417
0.082133234,0.010194736
0.062142065,0.014065952
0.049220253,0.017304327
0.023605849,0.024603208
0.082132384,0.010195747
0.062141137,0.014067256
0.04921933,0.017305829
0.023605269,0.024604999
0.082131859,0.010196757
0.062140297,0.014068559
