iteration,exp4,exp5,exp6,exp7,exp8,exp9,exp10
979,0.006372837,0.009599154,0.013294447,0.016413116,0.019199476,0.021848383,0.023536392
980,0.006373475,0.009600139,0.013295728,0.016414599,0.019201094,0.021850116,0.023538174
981,0.006374113,0.009601123,0.013297008,0.016416082,0.019202712,0.021851848,0.023539957
982,0.006374752,0.009602108,0.013298289,0.016417565,0.01920433,0.021853581,0.023541739
983,0.00637539,0.009603093,0.01329957,0.016419048,0.019205948,0.021855313,0.023543521
984,0.006376029,0.009604077,0.01330085,0.016420531,0.019207566,0.021857046,0.023545303
985,0.006376667,0.009605062,0.013302131,0.016422014,0.019209184,0.021858778,0.023547085
986,0.006377306,0.009606047,0.013303412,0.016423497,0.019210802,0.021860511,0.023548868
987,0.006377944,0.009607032,0.013304692,0.01642498,0.01921242,0.021862244,0.02355065
988,0.006378583,0.009608017,0.013305973,0.016426463,0.019214038,0.021863976,0.023552432
989,0.006379221,0.009609001,0.013307254,0.016427946,0.019215656,0.021865709,0.023554214
990,0.00637986,0.009609986,0.013308535,0.016429429,0.019217274,0.021867441,0.023555996
991,0.006380498,0.009610971,0.013309815,0.016430912,0.019218892,0.021869174,0.023557778
992,0.006381137,0.009611956,0.013311096,0.016432395,0.01922051,0.021870906,0.02355956
993,0.006381775,0.009612941,0.013312377,0.016433878,0.019222128,0.021872638,0.023561342
994,0.006382414,0.009613925,0.013313658,0.016435361,0.019223746,0.021874371,0.023563124
995,0.006383053,0.00961491,0.013314938,0.016436844,0.019225364,0.021876103,0.023564906
996,0.006383691,0.009615895,0.013316219,0.016438327,0.019226982,0.021877836,0.023566688
997,0.00638433,0.00961688,0.0133175,0.01643981,0.0192286,0.021879568,0.023568471
998,0.006384969,0.009617865,0.013318781,0.016441293,0.019230218,0.021881301,0.023570253
999,0.006385607,0.00961885,0.013320062,0.016442777,0.019231837,0.021883034,0.023572035
1000,0.006386246,0.009619835,0.013321342,0.01644426,0.019233455,0.021884766,0.023573817
1001,0.006386885,0.00962082,0.013322623,0.016445743,0.019235073,0.021886499,0.023575599
1002,0.006387524,0.009621805,0.013323904,0.016447226,0.019236691,0.021888231,0.023577381
1003,0.006388163,0.009622791,0.013325185,0.01644871,0.019238309,0.021889964,0.023579163
1004,0.006388802,0.009623776,0.013326466,0.016450193,0.019239927,0.021891696,0.023580945
1005,0.00638944,0.009624761,0.013327747,0.016451676,0.019241545,0.021893429,0.023582727
1006,0.006390079,0.009625746,0.013329028,0.016453159,0.019243163,0.021895161,0.023584509
1007,0.006390718,0.009626731,0.013330308,0.016454642,0.019244781,0.021896893,0.023586291
1008,0.006391357,0.009627717,0.013331589,0.016456125,0.019246399,0.021898626,0.023588073
1009,0.006391996,0.009628702,0.01333287,0.016457609,0.019248017,0.021900358,0.023589855
1010,0.006392635,0.009629687,0.013334151,0.016459092,0.019249635,0.02190209,0.023591637
1011,0.006393274,0.009630673,0.013335432,0.016460575,0.019251253,0.021903823,0.023593419
1012,0.006393914,0.009631658,0.013336713,0.016462058,0.019252871,0.021905555,0.023595201
1013,0.006394553,0.009632644,0.013337994,0.016463541,0.01925449,0.021907288,0.023596983
1014,0.006395192,0.009633629,0.013339275,0.016465025,0.019256108,0.02190902,0.023598765
1015,0.006395831,0.009634615,0.013340557,0.016466508,0.019257726,0.021910753,0.023600547
1016,0.00639647,0.0096356,0.013341838,0.016467992,0.019259344,0.021912485,0.023602329
1017,0.006397109,0.009636586,0.013343119,0.016469475,0.019260962,0.021914218,0.023604111
1018,0.006397749,0.009637572,0.0133444,0.016470958,0.019262581,0.02191595,0.023605893
1019,0.006398388,0.009638557,0.013345681,0.016472442,0.019264199,0.021917683,0.023607675
1020,0.006399027,0.009639543,0.013346963,0.016473926,0.019265817,0.021919415,0.023609457
1021,0.006399666,0.009640529,0.013348244,0.016475409,0.019267436,0.021921148,0.023611239
1022,0.006400306,0.009641515,0.013349526,0.016476893,0.019269054,0.021922881,0.023613021
1023,0.006400945,0.009642501,0.013350807,0.016478376,0.019270672,0.021924613,0.023614803
1024,0.006401584,0.009643487,0.013352088,0.01647986,0.01927229,0.021926346,0.023616585
1025,0.006402224,0.009644473,0.01335337,0.016481344,0.019273909,0.021928079,0.023618368
1026,0.006402863,0.009645459,0.013354652,0.016482828,0.019275528,0.021929811,0.02362015
1027,0.006403502,0.009646445,0.013355933,0.016484312,0.019277146,0.021931544,0.023621932
1028,0.006404142,0.009647431,0.013357215,0.016485795,0.019278765,0.021933277,0.023623714
1029,0.006404781,0.009648417,0.013358497,0.016487279,0.019280383,0.02193501,0.023625497
1030,0.006405421,0.009649404,0.013359778,0.016488763,0.019282002,0.021936742,0.023627279
1031,0.006406061,0.00965039,0.01336106,0.016490247,0.01928362,0.021938475,0.023629061
1032,0.0064067,0.009651376,0.013362342,0.016491731,0.019285239,0.021940208,0.023630843
1033,0.00640734,0.009652362,0.013363624,0.016493215,0.019286858,0.021941941,0.023632626
1034,0.00640798,0.009653349,0.013364906,0.016494699,0.019288476,0.021943674,0.023634408
1035,0.006408619,0.009654335,0.013366188,0.016496183,0.019290095,0.021945407,0.02363619
1036,0.006409259,0.009655322,0.01336747,0.016497667,0.019291714,0.021947139,0.023637973
1037,0.006409899,0.009656309,0.013368752,0.016499152,0.019293333,0.021948872,0.023639755
1038,0.006410539,0.009657296,0.013370035,0.016500636,0.019294952,0.021950606,0.023641538
1039,0.006411179,0.009658283,0.013371317,0.016502121,0.019296571,0.021952339,0.023643321
1040,0.006411819,0.00965927,0.0133726,0.016503605,0.01929819,0.021954072,0.023645103
1041,0.006412459,0.009660257,0.013373882,0.01650509,0.019299809,0.021955806,0.023646886
1042,0.0064131,0.009661244,0.013375165,0.016506575,0.019301429,0.021957539,0.023648669
1043,0.00641374,0.009662232,0.013376448,0.01650806,0.019303048,0.021959273,0.023650452
1044,0.00641438,0.009663219,0.013377731,0.016509545,0.019304668,0.021961006,0.023652235
1045,0.006415021,0.009664206,0.013379014,0.01651103,0.019306287,0.02196274,0.023654018
1046,0.006415661,0.009665194,0.013380297,0.016512515,0.019307907,0.021964474,0.023655802
1047,0.006416302,0.009666182,0.01338158,0.016514,0.019309527,0.021966208,0.023657585
1048,0.006416942,0.009667169,0.013382863,0.016515485,0.019311146,0.021967942,0.023659368
1049,0.006417583,0.009668157,0.013384146,0.01651697,0.019312766,0.021969675,0.023661152
1050,0.006418224,0.009669145,0.013385429,0.016518456,0.019314386,0.021971409,0.023662935
1051,0.006418864,0.009670132,0.013386712,0.016519941,0.019316006,0.021973143,0.023664718
1052,0.006419505,0.00967112,0.013387995,0.016521426,0.019317625,0.021974877,0.023666501
1053,0.006420146,0.009672108,0.013389278,0.016522911,0.019319245,0.02197661,0.023668284
1054,0.006420786,0.009673095,0.013390562,0.016524396,0.019320864,0.021978344,0.023670067
1055,0.006421427,0.009674083,0.013391845,0.016525881,0.019322484,0.021980078,0.02367185
1056,0.006422068,0.009675071,0.013393128,0.016527366,0.019324104,0.021981811,0.023673633
1057,0.006422709,0.009676059,0.013394411,0.016528852,0.019325724,0.021983545,0.023675417
1058,0.00642335,0.009677047,0.013395695,0.016530337,0.019327344,0.021985279,0.0236772
1059,0.006423991,0.009678035,0.013396979,0.016531823,0.019328963,0.021987013,0.023678983
1060,0.006424632,0.009679023,0.013398262,0.016533308,0.019330583,0.021988747,0.023680767
1061,0.006425273,0.009680011,0.013399546,0.016534794,0.019332203,0.021990481,0.02368255
1062,0.006425914,0.009680999,0.013400829,0.016536279,0.019333823,0.021992215,0.023684333
1063,0.006426555,0.009681987,0.013402113,0.016537765,0.019335443,0.021993949,0.023686117
1064,0.006427197,0.009682975,0.013403396,0.01653925,0.019337063,0.021995683,0.0236879
1065,0.006427838,0.009683964,0.01340468,0.016540736,0.019338683,0.021997417,0.023689683
1066,0.006428479,0.009684952,0.013405964,0.016542221,0.019340303,0.021999151,0.023691467
1067,0.00642912,0.00968594,0.013407247,0.016543706,0.019341923,0.022000885,0.02369325
1068,0.006429761,0.009686928,0.013408531,0.016545192,0.019343543,0.022002618,0.023695033
1069,0.006430402,0.009687917,0.013409815,0.016546677,0.019345163,0.022004352,0.023696816
1070,0.006431043,0.009688905,0.013411098,0.016548163,0.019346783,0.022006086,0.023698599
1071,0.006431685,0.009689893,0.013412382,0.016549648,0.019348403,0.02200782,0.023700383
1072,0.006432326,0.009690881,0.013413666,0.016551134,0.019350023,0.022009554,0.023702166
1073,0.006432967,0.00969187,0.013414949,0.01655262,0.019351643,0.022011288,0.02370395
1074,0.006433608,0.009692858,0.013416233,0.016554105,0.019353263,0.022013022,0.023705733
1075,0.00643425,0.009693847,0.013417517,0.016555591,0.019354883,0.022014756,0.023707516
1076,0.006434891,0.009694835,0.013418801,0.016557077,0.019356503,0.02201649,0.0237093
1077,0.006435532,0.009695823,0.013420085,0.016558562,0.019358123,0.022018224,0.023711083
1078,0.006436173,0.009696812,0.013421369,0.016560048,0.019359744,0.022019958,0.023712866
1079,0.006436814,0.0096978,0.013422653,0.016561534,0.019361364,0.022021692,0.02371465
1080,0.006437456,0.009698789,0.013423937,0.01656302,0.019362984,0.022023427,0.023716433
1081,0.006438097,0.009699778,0.013425221,0.016564506,0.019364605,0.022025161,0.023718217
1082,0.006438739,0.009700766,0.013426505,0.016565991,0.019366225,0.022026895,0.02372
1083,0.00643938,0.009701755,0.013427789,0.016567477,0.019367845,0.022028629,0.023721784
1084,0.006440021,0.009702743,0.013429074,0.016568963,0.019369466,0.022030363,0.023723567
1085,0.006440663,0.009703732,0.013430358,0.016570449,0.019371086,0.022032097,0.023725351
1086,0.006441304,0.009704721,0.013431642,0.016571935,0.019372706,0.022033832,0.023727134
1087,0.006441946,0.009705709,0.013432926,0.016573421,0.019374326,0.022035566,0.023728918
1088,0.006442587,0.009706698,0.01343421,0.016574907,0.019375947,0.0220373,0.023730701
1089,0.006443228,0.009707687,0.013435495,0.016576393,0.019377567,0.022039034,0.023732484
1090,0.00644387,0.009708675,0.013436779,0.016577879,0.019379187,0.022040768,0.023734268
1091,0.006444512,0.009709664,0.013438063,0.016579365,0.019380807,0.022042502,0.023736051
1092,0.006445153,0.009710653,0.013439347,0.016580851,0.019382428,0.022044236,0.023737834
1093,0.006445795,0.009711642,0.013440632,0.016582337,0.019384048,0.02204597,0.023739618
1094,0.006446437,0.009712631,0.013441916,0.016583823,0.019385669,0.022047704,0.023741401
1095,0.006447079,0.00971362,0.013443201,0.016585309,0.019387289,0.022049439,0.023743185
1096,0.00644772,0.009714609,0.013444485,0.016586795,0.019388909,0.022051173,0.023744968
1097,0.006448362,0.009715598,0.01344577,0.016588281,0.01939053,0.022052907,0.023746751
1098,0.006449004,0.009716587,0.013447054,0.016589767,0.01939215,0.022054641,0.023748535
1099,0.006449646,0.009717576,0.013448339,0.016591253,0.019393771,0.022056375,0.023750318
1100,0.006450288,0.009718566,0.013449623,0.016592739,0.019395391,0.022058109,0.023752101
1101,0.00645093,0.009719555,0.013450908,0.016594225,0.019397011,0.022059843,0.023753885
1102,0.006451572,0.009720544,0.013452192,0.016595712,0.019398632,0.022061577,0.023755668
1103,0.006452214,0.009721533,0.013453477,0.016597198,0.019400252,0.022063311,0.023757451
1104,0.006452856,0.009722523,0.013454762,0.016598684,0.019401873,0.022065046,0.023759235
1105,0.006453498,0.009723512,0.013456047,0.01660017,0.019403493,0.02206678,0.023761018
1106,0.00645414,0.009724502,0.013457331,0.016601657,0.019405114,0.022068514,0.023762802
1107,0.006454782,0.009725491,0.013458616,0.016603143,0.019406734,0.022070248,0.023764585
1108,0.006455424,0.009726481,0.013459901,0.01660463,0.019408355,0.022071983,0.023766369
1109,0.006456066,0.00972747,0.013461187,0.016606116,0.019409976,0.022073717,0.023768153
1110,0.006456709,0.00972846,0.013462472,0.016607603,0.019411597,0.022075452,0.023769937
1111,0.006457351,0.00972945,0.013463757,0.01660909,0.019413218,0.022077187,0.02377172
1112,0.006457993,0.009730439,0.013465043,0.016610577,0.019414839,0.022078921,0.023773504
1113,0.006458635,0.009731429,0.013466328,0.016612064,0.01941646,0.022080656,0.023775288
1114,0.006459278,0.009732419,0.013467614,0.016613551,0.019418081,0.022082391,0.023777072
1115,0.00645992,0.009733409,0.013468899,0.016615038,0.019419702,0.022084125,0.023778856
1116,0.006460562,0.009734398,0.013470184,0.016616524,0.019421323,0.02208586,0.02378064
1117,0.006461205,0.009735388,0.01347147,0.016618011,0.019422944,0.022087595,0.023782424
1118,0.006461847,0.009736378,0.013472755,0.016619498,0.019424565,0.022089329,0.023784208
1119,0.00646249,0.009737368,0.013474041,0.016620985,0.019426186,0.022091064,0.023785991
1120,0.006463132,0.009738358,0.013475327,0.016622472,0.019427808,0.022092799,0.023787775
1121,0.006463775,0.009739349,0.013476612,0.016623959,0.019429429,0.022094533,0.023789559
1122,0.006464417,0.009740339,0.013477898,0.016625447,0.01943105,0.022096268,0.023791343
1123,0.00646506,0.009741329,0.013479184,0.016626934,0.019432671,0.022098003,0.023793127
1124,0.006465703,0.009742319,0.01348047,0.016628421,0.019434292,0.022099738,0.023794911
1125,0.006466345,0.009743309,0.013481755,0.016629908,0.019435913,0.022101472,0.023796695
1126,0.006466988,0.0097443,0.013483041,0.016631395,0.019437534,0.022103207,0.023798478
1127,0.006467631,0.00974529,0.013484327,0.016632882,0.019439156,0.022104942,0.023800262
1128,0.006468273,0.009746281,0.013485613,0.01663437,0.019440777,0.022106677,0.023802047
1129,0.006468916,0.009747271,0.0134869,0.016635857,0.019442399,0.022108412,0.023803831
1130,0.006469559,0.009748262,0.013488186,0.016637345,0.01944402,0.022110147,0.023805615
1131,0.006470202,0.009749253,0.013489473,0.016638833,0.019445642,0.022111882,0.0238074
1132,0.006470845,0.009750244,0.01349076,0.016640321,0.019447265,0.022113618,0.023809185
1133,0.006471489,0.009751236,0.013492047,0.01664181,0.019448888,0.022115355,0.02381097
1134,0.006472132,0.009752228,0.013493334,0.016643299,0.01945051,0.022117091,0.023812756
1135,0.006472776,0.009753219,0.013494622,0.016644788,0.019452133,0.022118827,0.023814541
1136,0.00647342,0.009754211,0.013495909,0.016646277,0.019453756,0.022120564,0.023816327
1137,0.006474063,0.009755203,0.013497197,0.016647765,0.019455379,0.0221223,0.023818113
1138,0.006474707,0.009756195,0.013498484,0.016649254,0.019457002,0.022124037,0.023819898
1139,0.006475351,0.009757187,0.013499772,0.016650743,0.019458625,0.022125773,0.023821684
1140,0.006475994,0.009758179,0.01350106,0.016652232,0.019460248,0.02212751,0.023823469
1141,0.006476638,0.009759171,0.013502347,0.016653721,0.019461871,0.022129246,0.023825255
1142,0.006477282,0.009760163,0.013503634,0.01665521,0.019463494,0.022130982,0.02382704
1143,0.006477926,0.009761154,0.013504922,0.016656699,0.019465117,0.022132719,0.023828826
1144,0.006478569,0.009762146,0.013506209,0.016658187,0.019466739,0.022134455,0.023830611
1145,0.006479213,0.009763138,0.013507497,0.016659676,0.019468362,0.022136191,0.023832396
1146,0.006479857,0.00976413,0.013508785,0.016661165,0.019469985,0.022137928,0.023834182
1147,0.006480501,0.009765122,0.013510072,0.016662654,0.019471608,0.022139664,0.023835967
1148,0.006481145,0.009766115,0.01351136,0.016664143,0.019473231,0.022141401,0.023837753
1149,0.00648179,0.009767107,0.013512648,0.016665632,0.019474855,0.022143138,0.023839539
1150,0.006482434,0.009768099,0.013513936,0.016667122,0.019476478,0.022144874,0.023841325
1151,0.006483078,0.009769092,0.013515224,0.016668611,0.019478101,0.022146611,0.023843111
1152,0.006483722,0.009770084,0.013516512,0.0166701,0.019479725,0.022148348,0.023844897
1153,0.006484366,0.009771077,0.0135178,0.01667159,0.019481348,0.022150085,0.023846683
1154,0.00648501,0.009772069,0.013519089,0.016673079,0.019482971,0.022151822,0.023848469
1155,0.006485655,0.009773062,0.013520377,0.016674569,0.019484595,0.022153559,0.023850255
1156,0.006486299,0.009774055,0.013521665,0.016676058,0.019486219,0.022155295,0.023852041
1157,0.006486944,0.009775048,0.013522954,0.016677548,0.019487842,0.022157032,0.023853827
1158,0.006487588,0.00977604,0.013524242,0.016679037,0.019489466,0.022158769,0.023855613
1159,0.006488232,0.009777033,0.013525531,0.016680527,0.019491089,0.022160506,0.023857399
1160,0.006488877,0.009778026,0.013526819,0.016682016,0.019492713,0.022162243,0.023859185
1161,0.006489521,0.009779019,0.013528108,0.016683506,0.019494337,0.02216398,0.023860971
1162,0.006490166,0.009780012,0.013529397,0.016684996,0.019495961,0.022165717,0.023862757
1163,0.006490811,0.009781006,0.013530685,0.016686486,0.019497584,0.022167455,0.023864543
1164,0.006491455,0.009781999,0.013531974,0.016687976,0.019499208,0.022169192,0.02386633
1165,0.0064921,0.009782992,0.013533263,0.016689466,0.019500832,0.022170929,0.023868116
1166,0.006492745,0.009783986,0.013534552,0.016690956,0.019502456,0.022172666,0.023869902
1167,0.006493389,0.009784979,0.013535841,0.016692446,0.01950408,0.022174404,0.023871688
1168,0.006494034,0.009785973,0.01353713,0.016693936,0.019505704,0.022176141,0.023873475
1169,0.006494679,0.009786966,0.013538419,0.016695426,0.019507328,0.022177878,0.023875261
1170,0.006495324,0.00978796,0.013539709,0.016696916,0.019508953,0.022179616,0.023877048
1171,0.006495969,0.009788954,0.013540998,0.016698407,0.019510577,0.022181354,0.023878835
1172,0.006496614,0.009789948,0.013542287,0.016699897,0.019512202,0.022183091,0.023880621
1173,0.00649726,0.009790942,0.013543577,0.016701388,0.019513826,0.022184829,0.023882408
1174,0.006497905,0.009791936,0.013544866,0.016702878,0.019515451,0.022186567,0.023884195
1175,0.00649855,0.00979293,0.013546156,0.016704369,0.019517075,0.022188305,0.023885982
1176,0.006499196,0.009793924,0.013547445,0.016705859,0.0195187,0.022190042,0.023887768
1177,0.006499841,0.009794918,0.013548735,0.01670735,0.019520324,0.02219178,0.023889555
1178,0.006500486,0.009795912,0.013550024,0.016708841,0.019521949,0.022193518,0.023891342
1179,0.006501132,0.009796906,0.013551314,0.016710331,0.019523573,0.022195255,0.023893128
1180,0.006501777,0.009797901,0.013552604,0.016711822,0.019525198,0.022196993,0.023894915
1181,0.006502423,0.009798895,0.013553894,0.016713313,0.019526823,0.022198731,0.023896702
1182,0.006503069,0.00979989,0.013555184,0.016714804,0.019528447,0.022200469,0.023898489
1183,0.006503714,0.009800884,0.013556473,0.016716295,0.019530072,0.022202207,0.023900276
1184,0.00650436,0.009801879,0.013557763,0.016717786,0.019531697,0.022203945,0.023902063
1185,0.006505006,0.009802873,0.013559053,0.016719276,0.019533321,0.022205683,0.02390385
1186,0.006505652,0.009803868,0.013560343,0.016720767,0.019534946,0.022207421,0.023905637
1187,0.006506297,0.009804862,0.013561633,0.016722258,0.019536571,0.022209158,0.023907423
1188,0.006506943,0.009805857,0.013562923,0.016723749,0.019538195,0.022210896,0.02390921
1189,0.006507589,0.009806852,0.013564213,0.01672524,0.01953982,0.022212634,0.023910997
1190,0.006508235,0.009807846,0.013565503,0.016726731,0.019541445,0.022214372,0.023912783
1191,0.006508881,0.009808841,0.013566793,0.016728222,0.019543069,0.02221611,0.02391457
1192,0.006509527,0.009809836,0.013568083,0.016729713,0.019544694,0.022217847,0.023916357
1193,0.006510173,0.00981083,0.013569373,0.016731204,0.019546319,0.022219585,0.023918144
1194,0.006510819,0.009811825,0.013570663,0.016732695,0.019547943,0.022221323,0.02391993
1195,0.006511465,0.00981282,0.013571953,0.016734186,0.019549568,0.022223061,0.023921717
1196,0.006512111,0.009813815,0.013573243,0.016735677,0.019551193,0.022224798,0.023923504
1197,0.006512757,0.00981481,0.013574533,0.016737168,0.019552817,0.022226536,0.02392529
1198,0.006513403,0.009815805,0.013575823,0.016738659,0.019554442,0.022228274,0.023927077
1199,0.006514049,0.0098168,0.013577114,0.01674015,0.019556067,0.022230012,0.023928864
1200,0.006514696,0.009817795,0.013578404,0.016741641,0.019557692,0.02223175,0.023930651
1201,0.006515342,0.00981879,0.013579694,0.016743133,0.019559317,0.022233488,0.023932438
1202,0.006515988,0.009819785,0.013580985,0.016744624,0.019560942,0.022235226,0.023934225
1203,0.006516635,0.009820781,0.013582275,0.016746115,0.019562567,0.022236964,0.023936011
1204,0.006517281,0.009821776,0.013583566,0.016747606,0.019564192,0.022238701,0.023937798
1205,0.006517927,0.009822771,0.013584856,0.016749097,0.019565816,0.022240439,0.023939585
1206,0.006518574,0.009823766,0.013586146,0.016750589,0.019567441,0.022242177,0.023941371
1207,0.00651922,0.009824762,0.013587437,0.01675208,0.019569066,0.022243915,0.023943158
1208,0.006519866,0.009825757,0.013588727,0.016753571,0.019570691,0.022245652,0.023944945
1209,0.006520513,0.009826752,0.013590018,0.016755062,0.019572316,0.02224739,0.023946731
1210,0.006521159,0.009827748,0.013591308,0.016756554,0.01957394,0.022249128,0.023948518
1211,0.006521806,0.009828743,0.013592599,0.016758045,0.019575565,0.022250866,0.023950305
1212,0.006522452,0.009829739,0.013593889,0.016759536,0.01957719,0.022252604,0.023952091
1213,0.006523098,0.009830734,0.01359518,0.016761028,0.019578815,0.022254341,0.023953878
1214,0.006523745,0.00983173,0.01359647,0.016762519,0.01958044,0.022256079,0.023955665
1215,0.006524391,0.009832725,0.013597761,0.01676401,0.019582065,0.022257817,0.023957451
1216,0.006525038,0.009833721,0.013599052,0.016765502,0.01958369,0.022259555,0.023959238
1217,0.006525685,0.009834716,0.013600342,0.016766993,0.019585315,0.022261293,0.023961024
1218,0.006526331,0.009835712,0.013601633,0.016768484,0.01958694,0.02226303,0.023962811
1219,0.006526978,0.009836708,0.013602924,0.016769976,0.019588565,0.022264768,0.023964598
1220,0.006527625,0.009837703,0.013604214,0.016771467,0.019590189,0.022266506,0.023966384
1221,0.006528271,0.009838699,0.013605505,0.016772958,0.019591814,0.022268244,0.023968171
1222,0.006528918,0.009839694,0.013606796,0.01677445,0.019593439,0.022269981,0.023969957
1223,0.006529564,0.00984069,0.013608086,0.016775941,0.019595064,0.022271719,0.023971744
1224,0.006530211,0.009841686,0.013609377,0.016777432,0.019596689,0.022273457,0.02397353
1225,0.006530858,0.009842681,0.013610667,0.016778924,0.019598314,0.022275194,0.023975317
1226,0.006531505,0.009843677,0.013611958,0.016780415,0.019599938,0.022276932,0.023977103
1227,0.006532151,0.009844673,0.013613249,0.016781906,0.019601563,0.02227867,0.02397889
1228,0.006532798,0.009845669,0.01361454,0.016783398,0.019603188,0.022280407,0.023980676
1229,0.006533445,0.009846664,0.01361583,0.016784889,0.019604813,0.022282145,0.023982462
1230,0.006534092,0.00984766,0.013617121,0.01678638,0.019606437,0.022283882,0.023984249
1231,0.006534738,0.009848656,0.013618412,0.016787872,0.019608062,0.02228562,0.023986035
1232,0.006535385,0.009849652,0.013619703,0.016789363,0.019609687,0.022287357,0.023987821
1233,0.006536032,0.009850648,0.013620993,0.016790854,0.019611312,0.022289095,0.023989608
1234,0.006536679,0.009851643,0.013622284,0.016792346,0.019612937,0.022290833,0.023991394
1235,0.006537326,0.009852639,0.013623575,0.016793837,0.019614561,0.02229257,0.02399318
1236,0.006537972,0.009853635,0.013624866,0.016795329,0.019616186,0.022294308,0.023994967
1237,0.006538619,0.009854631,0.013626156,0.01679682,0.019617811,0.022296045,0.023996753
1238,0.006539266,0.009855627,0.013627447,0.016798311,0.019619436,0.022297782,0.023998539
1239,0.006539913,0.009856622,0.013628738,0.016799802,0.01962106,0.02229952,0.024000325
1240,0.00654056,0.009857618,0.013630029,0.016801294,0.019622685,0.022301257,0.024002112
1241,0.006541207,0.009858614,0.013631319,0.016802785,0.01962431,0.022302995,0.024003898
1242,0.006541853,0.00985961,0.01363261,0.016804277,0.019625935,0.022304732,0.024005684
1243,0.0065425,0.009860606,0.013633901,0.016805768,0.01962756,0.02230647,0.024007471
1244,0.006543147,0.009861603,0.013635193,0.01680726,0.019629185,0.022308208,0.024009257
1245,0.006543794,0.009862599,0.013636484,0.016808752,0.01963081,0.022309946,0.024011044
1246,0.006544441,0.009863595,0.013637775,0.016810244,0.019632435,0.022311684,0.02401283
1247,0.006545088,0.009864592,0.013639066,0.016811736,0.01963406,0.022313421,0.024014617
1248,0.006545735,0.009865588,0.013640357,0.016813228,0.019635686,0.022315159,0.024016404
1249,0.006546383,0.009866584,0.013641649,0.01681472,0.019637311,0.022316897,0.02401819
1250,0.00654703,0.009867581,0.01364294,0.016816212,0.019638936,0.022318635,0.024019977
1251,0.006547677,0.009868577,0.013644232,0.016817704,0.019640562,0.022320373,0.024021764
1252,0.006548324,0.009869574,0.013645523,0.016819196,0.019642187,0.022322111,0.02402355
1253,0.006548971,0.00987057,0.013646814,0.016820688,0.019643812,0.022323849,0.024025337
1254,0.006549619,0.009871567,0.013648106,0.01682218,0.019645437,0.022325587,0.024027124
1255,0.006550266,0.009872563,0.013649397,0.016823672,0.019647063,0.022327325,0.02402891
1256,0.006550913,0.00987356,0.013650689,0.016825164,0.019648688,0.022329063,0.024030697
1257,0.00655156,0.009874557,0.01365198,0.016826656,0.019650314,0.022330801,0.024032484
1258,0.006552208,0.009875553,0.013653272,0.016828148,0.019651939,0.022332539,0.024034271
1259,0.006552855,0.00987655,0.013654564,0.016829641,0.019653565,0.022334277,0.024036057
1260,0.006553502,0.009877547,0.013655855,0.016831133,0.01965519,0.022336015,0.024037844
1261,0.006554149,0.009878543,0.013657147,0.016832625,0.019656816,0.022337753,0.024039631
1262,0.006554797,0.00987954,0.013658438,0.016834117,0.019658441,0.022339491,0.024041418
1263,0.006555444,0.009880537,0.01365973,0.01683561,0.019660067,0.022341229,0.024043204
1264,0.006556091,0.009881534,0.013661022,0.016837102,0.019661692,0.022342967,0.024044991
1265,0.006556738,0.009882531,0.013662313,0.016838594,0.019663318,0.022344705,0.024046778
1266,0.006557386,0.009883528,0.013663605,0.016840087,0.019664943,0.022346443,0.024048565
1267,0.006558033,0.009884525,0.013664897,0.016841579,0.019666569,0.022348181,0.024050351
1268,0.00655868,0.009885522,0.013666189,0.016843071,0.019668194,0.02234992,0.024052138
1269,0.006559328,0.009886519,0.01366748,0.016844564,0.01966982,0.022351658,0.024053925
1270,0.006559975,0.009887516,0.013668772,0.016846056,0.019671446,0.022353396,0.024055712
1271,0.006560622,0.009888513,0.013670064,0.016847549,0.019673071,0.022355134,0.024057499
1272,0.00656127,0.00988951,0.013671356,0.016849041,0.019674697,0.022356872,0.024059285
1273,0.006561917,0.009890507,0.013672648,0.016850534,0.019676323,0.02235861,0.024061072
1274,0.006562565,0.009891505,0.01367394,0.016852027,0.019677949,0.022360349,0.024062859
1275,0.006563212,0.009892502,0.013675233,0.01685352,0.019679575,0.022362087,0.024064646
1276,0.00656386,0.0098935,0.013676525,0.016855012,0.019681201,0.022363826,0.024066434
1277,0.006564508,0.009894497,0.013677817,0.016856505,0.019682826,0.022365564,0.024068221
1278,0.006565156,0.009895495,0.01367911,0.016857998,0.019684453,0.022367303,0.024070008
1279,0.006565803,0.009896493,0.013680402,0.016859491,0.019686079,0.022369041,0.024071795
1280,0.006566451,0.00989749,0.013681695,0.016860985,0.019687705,0.02237078,0.024073583
1281,0.006567099,0.009898488,0.013682987,0.016862478,0.019689331,0.022372519,0.02407537
1282,0.006567747,0.009899486,0.01368428,0.016863971,0.019690957,0.022374257,0.024077157
1283,0.006568395,0.009900484,0.013685573,0.016865464,0.019692584,0.022375996,0.024078944
1284,0.006569043,0.009901482,0.013686865,0.016866957,0.01969421,0.022377735,0.024080732
1285,0.006569691,0.009902479,0.013688158,0.016868451,0.019695836,0.022379473,0.024082519
1286,0.006570339,0.009903477,0.013689451,0.016869944,0.019697462,0.022381212,0.024084306
1287,0.006570987,0.009904476,0.013690743,0.016871437,0.019699089,0.022382951,0.024086094
1288,0.006571635,0.009905474,0.013692036,0.01687293,0.019700715,0.022384689,0.024087881
